agent_id agent_interest location_of_home available_balance monthly_income education_level family_size
704 D 1 1376.0 2966.0 2 1
705 F 2 1880.0 4278.0 2 1
706 I 1 883.0 2107.0 2 1
707 C 1 1481.0 2062.0 1 1
708 D 1 1296.0 1840.0 2 1
709 D 1 1764.0 3088.0 2 1
710 F 1 1535.0 3085.0 2 1
711 D 1 1732.0 3068.0 2 1
712 I 1 3679.0 9049.0 4 1
713 E 3 1896.0 4444.0 2 1
714 J 1 1551.0 2925.0 2 1
715 E 3 1804.0 1840.0 3 1
716 B 1 2457.0 6136.0 4 1
717 C 1 1694.0 3052.0 2 1
718 B 3 1477.0 1840.0 2 1
719 F 1 1766.0 3048.0 2 1
720 H 1 1459.0 3040.0 2 1
721 C 1 1310.0 2095.0 1 1
722 B 1 918.0 1840.0 1 1
723 D 1 1265.0 1840.0 2 1
724 I 1 1733.0 3756.0 3 1
725 C 1 1734.0 4423.0 2 1
726 D 1 3514.0 9013.0 4 1
727 F 1 1004.0 1840.0 2 1
728 J 1 1689.0 2886.0 2 1
729 G 1 1173.0 1890.0 2 1
730 J 4 4265.0 12430.0 4 1
731 A 1 1788.0 2987.0 2 1
732 A 1 1415.0 3009.0 2 1
733 F 1 1026.0 1840.0 1 1
734 I 1 1611.0 1956.0 2 1
735 H 1 1651.0 3008.0 2 1
736 E 1 1883.0 4409.0 2 1
737 D 5 2920.0 8196.0 3 1
738 A 1 685.0 2266.0 2 1
739 J 1 2417.0 5040.0 3 1
740 E 1 1371.0 1984.0 3 1
741 A 1 1441.0 2994.0 2 1
742 B 1 3346.0 8690.0 4 1
743 H 1 995.0 2242.0 2 1
744 I 1 2268.0 4960.0 3 1
745 C 4 3217.0 12228.0 4 1
746 J 1 1737.0 2957.0 2 1
747 F 1 2773.0 8536.0 4 1
748 A 2 1775.0 3258.0 1 1
749 J 5 1659.0 4405.0 2 1
750 G 4 2788.0 8144.0 3 1
751 G 1 2050.0 3559.0 3 1
752 H 3 1397.0 1840.0 2 1
753 F 1 1576.0 2929.0 2 1
754 D 1 1760.0 4395.0 2 1
755 C 1 3448.0 7840.0 4 1
756 E 1 1323.0 2738.0 3 1
757 E 1 1167.0 1840.0 1 1
758 I 1 1077.0 2010.0 2 1
759 F 1 1827.0 2565.0 3 1
760 J 1 2491.0 4601.0 3 1
761 J 1 808.0 1840.0 1 1
762 H 1 1740.0 4392.0 2 1
763 J 3 2459.0 1840.0 3 1
764 I 1 2654.0 4806.0 3 1
765 F 1 1547.0 2787.0 2 1
766 F 1 2013.0 7415.0 3 1
767 H 1 1902.0 2912.0 2 1
768 J 1 2507.0 8094.0 3 1
769 G 1 1207.0 2161.0 2 1
770 J 1 2562.0 4531.0 3 1
771 F 1 2006.0 2377.0 4 1
772 F 1 1626.0 2907.0 2 1
773 G 1 3882.0 12191.0 4 1
774 H 1 1417.0 3256.0 1 1
775 G 1 1723.0 2827.0 2 1
776 E 1 1390.0 1867.0 2 1
777 J 1 1437.0 2801.0 2 1
778 H 1 1267.0 3202.0 1 1
779 A 1 2473.0 4710.0 3 1
780 B 4 3224.0 12080.0 4 1
781 A 2 1713.0 4367.0 2 1
782 E 1 1313.0 2158.0 2 1
783 C 1 1389.0 1942.0 2 1
784 D 1 1490.0 2573.0 3 1
785 H 1 2070.0 2596.0 3 1
786 D 1 1592.0 2770.0 2 1
787 C 1 2144.0 2268.0 3 1
788 E 1 1928.0 4174.0 2 1
789 I 1 941.0 1840.0 2 1
790 E 1 2666.0 8076.0 3 1
791 J 1 3179.0 7452.0 4 1
792 G 1 1659.0 2756.0 2 1
793 E 1 3689.0 11866.0 4 1
794 J 1 1688.0 4446.0 3 1
795 D 1 1497.0 3190.0 1 1
796 G 1 986.0 1840.0 1 1
797 H 2 1862.0 4353.0 2 1
798 F 2 4316.0 11834.0 4 1
799 F 1 1499.0 2754.0 2 1
800 C 1 1587.0 2698.0 2 1
801 I 2 3904.0 11743.0 4 1
802 D 1 1170.0 2069.0 2 1
803 E 4 1975.0 4338.0 2 1
804 F 4 3122.0 8030.0 3 1
805 J 4 1807.0 4330.0 2 1
806 I 1 1765.0 2693.0 2 1
807 D 1 1409.0 2450.0 2 1
808 F 1 2092.0 4420.0 3 1
809 I 1 2292.0 4216.0 3 1
810 G 5 1629.0 4327.0 2 1
811 C 3 1740.0 1840.0 2 1
812 F 5 2914.0 7988.0 3 1
813 H 1 1652.0 2580.0 2 1
814 E 1 1787.0 4322.0 2 1
815 G 1 1365.0 1840.0 2 1
816 B 5 2819.0 7908.0 3 1
817 F 1 1094.0 1840.0 2 1
818 H 5 1732.0 4316.0 2 1
819 F 1 1425.0 2675.0 2 1
820 E 5 1933.0 4309.0 2 1
821 E 1 3375.0 8519.0 4 1
822 F 1 1576.0 2558.0 2 1
823 B 1 1708.0 2672.0 2 1
824 I 5 2486.0 7809.0 3 1
825 C 1 1476.0 2151.0 3 1
826 A 1 1181.0 1840.0 2 1
827 H 1 2417.0 4241.0 3 1
828 D 1 1780.0 2669.0 2 1
829 J 5 3706.0 11643.0 4 1
830 G 5 2774.0 7740.0 3 1
831 D 1 2699.0 3397.0 3 1
832 D 4 797.0 3912.0 2 3
833 I 3 954.0 4268.0 2 3
834 G 2 2777.0 11494.0 4 3
835 C 3 991.0 4249.0 2 3
836 I 2 1154.0 4242.0 2 3
837 D 4 1147.0 4242.0 2 3
838 I 4 2418.0 7707.0 3 3
839 J 2 1133.0 4209.0 2 3
840 I 2 2387.0 2361.0 2 3
841 C 2 1119.0 4197.0 2 3
842 I 2 1292.0 2681.0 3 3
843 E 2 1050.0 4179.0 2 3
844 J 4 1299.0 4232.0 2 3
845 C 2 1973.0 7694.0 3 3
846 B 2 2018.0 1760.0 1 3
847 E 2 2095.0 2214.0 2 3
848 H 0 819.0 3064.0 3 3
849 B 3 1389.0 2098.0 3 3
850 D 2 3070.0 10896.0 4 3
851 I 2 609.0 3957.0 2 3
852 E 4 1008.0 3188.0 1 3
853 J 2 1074.0 4684.0 3 3
854 J 2 832.0 4130.0 2 3
855 E 2 2049.0 1840.0 2 3
856 C 2 1230.0 4084.0 2 3
857 A 2 924.0 3864.0 2 3
858 G 2 2695.0 10430.0 4 3
859 C 5 509.0 2893.0 1 3
860 H 2 2729.0 10107.0 4 3
861 B 2 1238.0 4036.0 2 3
862 G 5 1875.0 7634.0 3 3
863 I 2 2447.0 2313.0 2 3
864 H 2 1506.0 7238.0 3 3
865 E 5 2670.0 11532.0 4 3
866 A 2 1632.0 7097.0 3 3
867 C 2 989.0 3995.0 2 3
868 J 2 2176.0 1840.0 1 3
869 I 5 1900.0 3562.0 3 3
870 F 5 1268.0 4222.0 2 3
871 F 2 777.0 3948.0 3 3
872 B 4 3364.0 11380.0 4 3
873 E 2 1201.0 4189.0 2 3
874 J 2 1705.0 7015.0 3 3
875 E 2 1967.0 7498.0 3 3
876 C 2 926.0 3912.0 2 3
877 D 2 2195.0 1840.0 1 3
878 A 2 1465.0 6983.0 3 3
879 G 5 626.0 2314.0 2 3
880 A 2 757.0 2985.0 3 3
881 G 3 956.0 4005.0 2 3
882 E 2 1800.0 6929.0 3 3
883 I 2 854.0 3905.0 2 3
884 C 2 707.0 3338.0 3 3
885 J 2 1018.0 3867.0 2 3
886 E 2 1996.0 1840.0 2 3
887 C 2 2255.0 2409.0 2 3
888 H 5 1068.0 4156.0 2 3
889 B 5 607.0 3765.0 2 3
890 A 2 1072.0 3443.0 3 3
891 B 2 1048.0 3795.0 2 3
892 E 3 1273.0 4115.0 2 3
893 A 2 1509.0 6612.0 3 3
894 A 3 1887.0 7419.0 3 3
895 H 2 1757.0 6912.0 3 3
896 F 3 1123.0 4109.0 2 3
897 J 2 507.0 3626.0 2 3
898 B 2 629.0 2251.0 2 3
899 I 2 2039.0 2083.0 1 3
900 G 2 2339.0 1680.0 2 3
901 E 2 2216.0 2155.0 2 3
902 C 2 1099.0 3777.0 2 3
903 E 3 1000.0 4087.0 2 3
904 J 2 669.0 2815.0 1 3
905 G 3 2142.0 7310.0 3 3
906 E 2 915.0 3765.0 2 3
907 I 2 2023.0 2264.0 2 3
908 G 4 3402.0 11205.0 4 3
909 H 2 2123.0 2159.0 2 3
910 I 3 1245.0 4072.0 2 3
911 A 2 806.0 5475.0 3 3
912 G 3 1153.0 4072.0 2 3
913 D 5 698.0 2277.0 2 3
914 F 2 817.0 3742.0 2 3
915 G 2 2016.0 6736.0 3 3
916 B 2 639.0 3739.0 2 3
917 C 2 2055.0 6689.0 3 3
918 J 0 584.0 3146.0 2 3
919 J 2 1342.0 6565.0 3 3
920 J 2 235.0 3410.0 2 3
921 B 0 2324.0 3582.0 3 3
922 B 2 316.0 2271.0 1 3
923 B 3 1008.0 4045.0 2 3
924 I 3 969.0 4001.0 2 3
925 E 2 901.0 4959.0 4 3
926 G 2 1962.0 6533.0 3 3
927 D 3 1258.0 3982.0 2 3
928 A 2 820.0 3719.0 2 3
929 H 2 2280.0 2092.0 2 3
930 E 3 1127.0 3977.0 2 3
931 F 2 905.0 3714.0 2 3
932 D 3 1165.0 3976.0 2 3
933 J 3 1974.0 7296.0 3 3
934 G 3 1338.0 3968.0 2 3
935 F 2 943.0 3713.0 2 3
936 J 2 423.0 3389.0 2 3
937 F 5 756.0 3790.0 2 3
938 D 5 805.0 3603.0 2 3
939 B 5 2742.0 11170.0 4 3
940 B 5 770.0 3945.0 2 3
941 A 2 1107.0 3701.0 2 3
942 E 5 1944.0 7165.0 3 3
943 C 5 1046.0 3937.0 2 3
944 J 2 441.0 4442.0 3 3
945 F 2 1732.0 6436.0 3 3
946 A 2 2862.0 10094.0 4 3
947 A 2 941.0 3694.0 2 3
948 H 2 2356.0 2274.0 2 3
949 J 2 585.0 3321.0 2 3
950 G 5 1157.0 3933.0 2 3
951 H 2 677.0 3650.0 3 3
952 H 2 1994.0 6362.0 3 3
953 F 2 1573.0 6276.0 3 3
954 B 4 1053.0 3760.0 2 3
955 A 2 2120.0 1840.0 1 3
956 H 2 1224.0 3614.0 2 2
957 A 2 2362.0 1840.0 1 2
958 C 2 2848.0 10092.0 4 2
959 J 4 787.0 2798.0 1 2
960 J 4 1114.0 3930.0 2 2
961 J 2 2508.0 9706.0 4 2
962 D 5 1566.0 7087.0 3 2
963 A 2 1548.0 6211.0 3 2
964 A 4 3558.0 11057.0 4 2
965 A 2 2520.0 9702.0 4 2
966 A 2 1813.0 3546.0 3 2
967 E 4 1266.0 3898.0 2 2
968 C 2 720.0 3454.0 2 2
969 G 2 1937.0 4556.0 4 2
970 E 2 764.0 3550.0 2 2
971 A 2 1362.0 6195.0 3 2
972 C 5 2215.0 7084.0 3 2
973 J 5 2027.0 6718.0 3 2
974 E 4 718.0 2917.0 1 2
975 F 2 2491.0 2161.0 2 2
976 H 2 1112.0 3519.0 2 2
977 I 2 2450.0 9456.0 4 2
978 A 0 797.0 2181.0 1 2
979 H 5 737.0 2754.0 1 2
980 H 2 2594.0 2059.0 2 2
981 B 0 947.0 3463.0 3 2
982 E 2 1298.0 2385.0 3 2
983 H 2 949.0 3504.0 2 2
984 G 4 1074.0 3729.0 2 2
985 D 2 2256.0 1760.0 2 2
986 H 2 1045.0 3491.0 2 2
987 A 2 742.0 3202.0 2 2
988 G 4 1768.0 7018.0 3 2
989 B 4 2247.0 6960.0 3 2
990 D 2 1091.0 3299.0 2 2
991 A 2 806.0 3275.0 2 2
992 E 0 1068.0 3893.0 2 2
993 I 2 651.0 2647.0 1 2
994 B 2 366.0 4817.0 3 2
995 C 3 1054.0 3888.0 2 2
996 E 2 722.0 3274.0 2 2
997 B 2 671.0 2500.0 1 2
998 D 2 2268.0 1878.0 1 2
999 B 2 2227.0 2392.0 2 2
1000 I 2 1712.0 6154.0 3 2
1001 G 0 450.0 2813.0 2 2
1002 D 3 1233.0 3859.0 2 2
1003 A 3 764.0 3679.0 2 2
1004 B 3 926.0 3829.0 2 2
1005 I 3 1184.0 3829.0 2 2
1006 H 2 2211.0 2231.0 2 2
1007 C 2 2889.0 9369.0 4 2
1008 J 3 825.0 3827.0 2 2
1009 D 3 1927.0 6951.0 3 2
1010 E 2 1144.0 3233.0 2 2
1011 B 2 1179.0 2934.0 3 2
1012 B 2 2524.0 9194.0 4 2
1013 H 5 847.0 3827.0 2 2
1014 F 5 1027.0 2875.0 1 2
1015 F 2 2027.0 1760.0 1 2
1016 G 4 896.0 3823.0 2 2
1017 J 4 2639.0 10881.0 4 2
1018 G 2 880.0 3067.0 2 2
1019 F 2 892.0 2470.0 1 2
1020 C 2 2690.0 9095.0 4 2
1021 I 4 1815.0 6921.0 3 2
1022 D 2 1343.0 2980.0 3 2
1023 D 2 1562.0 6086.0 3 2
1024 H 2 1054.0 3183.0 2 2
1025 C 2 584.0 2461.0 1 2
1026 A 5 713.0 2855.0 1 2
1027 H 5 2017.0 6916.0 3 2
1028 G 4 808.0 3652.0 2 2
1029 B 0 1216.0 3809.0 2 2
1030 A 2 1340.0 6036.0 3 2
1031 C 0 993.0 3788.0 2 2
1032 H 0 2326.0 10834.0 4 2
1033 G 0 891.0 2796.0 1 2
1034 C 3 1593.0 6883.0 3 2
1035 B 5 375.0 3054.0 2 2
1036 J 2 963.0 3168.0 2 2
1037 C 3 2238.0 6883.0 3 2
1038 H 0 973.0 2223.0 2 2
1039 D 5 1813.0 6848.0 3 2
1040 I 5 1008.0 3784.0 2 2
1041 D 0 1674.0 2034.0 3 2
1042 J 2 2548.0 2223.0 2 2
1043 I 5 832.0 3768.0 2 2
1044 B 2 871.0 2768.0 2 2
1045 G 2 2159.0 8963.0 4 2
1046 C 2 1188.0 3155.0 2 2
1047 H 2 2284.0 1995.0 1 2
1048 E 2 738.0 2542.0 2 2
1049 A 4 1092.0 3764.0 2 2
1050 C 2 3057.0 8898.0 4 2
1051 B 0 1927.0 6825.0 3 2
1052 D 2 2455.0 2174.0 1 2
1053 A 2 2398.0 2068.0 2 2
1054 G 4 965.0 2781.0 1 2
1055 F 2 2916.0 8801.0 4 2
1056 J 4 3130.0 10608.0 4 2
1057 E 2 975.0 3122.0 2 2
1058 B 2 2451.0 2231.0 2 2
1059 F 2 1126.0 3095.0 2 2
1060 F 2 2401.0 2189.0 2 2
1061 J 2 1458.0 5986.0 3 2
1062 D 2 1319.0 3026.0 3 2
1063 A 2 588.0 3470.0 3 2
1064 A 2 2124.0 2016.0 1 2
1065 G 2 991.0 3090.0 2 2
1066 H 2 2612.0 2159.0 2 2
1067 G 2 2094.0 1929.0 1 2
1068 A 2 1369.0 5626.0 4 2
1069 I 2 1060.0 3090.0 2 2
1070 F 2 1334.0 5951.0 3 2
1071 B 2 2364.0 2004.0 2 2
1072 G 4 1062.0 3595.0 2 2
1073 D 2 2366.0 2418.0 2 2
1074 I 5 977.0 2885.0 3 2
1075 J 0 1007.0 3752.0 2 2
1076 G 2 1529.0 5928.0 3 2
1077 I 2 928.0 3082.0 2 2
1078 I 2 2397.0 2189.0 2 2
1079 B 2 850.0 3075.0 2 2
1080 I 2 926.0 3020.0 2 2
1081 A 0 970.0 3751.0 2 2
1082 D 5 1105.0 3730.0 2 2
1083 A 2 802.0 3017.0 2 2
1084 E 2 745.0 3015.0 2 2
1085 A 5 3316.0 10505.0 4 2
1086 C 2 2149.0 1797.0 1 2
1087 D 2 2172.0 8182.0 4 2
1088 E 5 3151.0 10500.0 4 2
1089 D 5 2712.0 10259.0 4 2
1090 A 2 2510.0 2108.0 2 2
1091 B 4 615.0 2518.0 1 2
1092 J 2 2205.0 1750.0 1 2
1093 E 4 1051.0 3719.0 2 2
1094 E 2 989.0 2386.0 2 2
1095 D 0 1178.0 3706.0 2 2
1096 C 0 1613.0 6766.0 3 2
1097 D 5 386.0 3013.0 2 2
1098 H 2 2327.0 2066.0 2 2
1099 C 2 865.0 2537.0 3 2
1100 G 2 2163.0 1840.0 1 2
1101 J 2 442.0 4275.0 3 2
1102 E 0 949.0 3705.0 2 2
1103 H 5 1127.0 4652.0 4 2
1104 C 2 2434.0 2088.0 2 2
1105 F 2 2360.0 2342.0 2 2
1106 C 5 938.0 3703.0 2 2
1107 C 5 1077.0 3691.0 2 2
1108 G 2 1965.0 1840.0 1 2
1109 A 1 4075.0 10014.0 4 1
1110 C 1 2845.0 6593.0 3 1
1111 H 2 2307.0 5919.0 3 1
1112 D 2 1293.0 2870.0 2 1
1113 J 2 1650.0 3529.0 2 1
1114 E 2 971.0 1840.0 1 1
1115 J 0 1404.0 1840.0 2 1
1116 C 2 1888.0 5649.0 3 1
1117 C 2 1266.0 1868.0 1 1
1118 C 2 2319.0 6530.0 3 1
1119 E 0 1189.0 1760.0 1 1
1120 I 2 1863.0 3687.0 2 1
1121 D 2 1322.0 2024.0 2 1
1122 I 5 2396.0 6496.0 3 1
1123 I 4 1669.0 3667.0 2 1
1124 E 4 1752.0 3640.0 2 1
1125 J 2 2644.0 5859.0 3 1
1126 H 2 1581.0 2973.0 2 1
1127 D 5 3089.0 9836.0 4 1
1128 F 5 1838.0 3639.0 2 1
1129 H 5 1576.0 3477.0 2 1
1130 I 2 1564.0 2954.0 2 1
1131 I 2 1910.0 4779.0 3 1
1132 H 5 1620.0 2751.0 1 1
1133 F 2 2484.0 5746.0 3 1
1134 E 2 2090.0 5640.0 3 1
1135 I 5 1301.0 3566.0 3 1
1136 I 3 1991.0 3634.0 2 1
1137 D 2 2925.0 8522.0 4 1
1138 I 4 2441.0 6116.0 3 1
1139 D 5 1681.0 3628.0 2 1
1140 A 2 2617.0 3494.0 3 1
1141 C 2 2114.0 3622.0 2 1
1142 A 2 1686.0 2910.0 2 1
1143 C 2 1472.0 2151.0 2 1
1144 I 5 2543.0 2601.0 4 1
1145 A 2 1448.0 1840.0 2 1
1146 B 2 1599.0 3452.0 2 1
1147 A 2 1334.0 1844.0 1 1
1148 H 2 1729.0 2895.0 2 1
1149 G 2 1010.0 1840.0 2 1
1150 H 2 1937.0 3554.0 3 1
1151 D 2 1816.0 2390.0 2 1
1152 C 2 1866.0 2877.0 2 1
1153 G 2 1226.0 2726.0 2 1
1154 J 5 1932.0 3783.0 3 1
1155 J 2 1216.0 2181.0 2 1
1156 F 5 884.0 2453.0 2 1
1157 G 2 3161.0 8508.0 4 1
1158 H 2 2604.0 6383.0 3 1
1159 A 2 2406.0 6304.0 3 1
1160 E 2 1719.0 3606.0 2 1
1161 A 5 1817.0 3606.0 2 1
1162 G 5 2501.0 6302.0 3 1
1163 G 2 2076.0 2568.0 3 1
1164 C 2 1716.0 2825.0 2 1
1165 E 2 2323.0 5633.0 3 1
1166 F 2 1181.0 1840.0 2 1
1167 F 3 1496.0 2608.0 1 1
1168 H 0 1294.0 1840.0 2 1
1169 I 0 1612.0 1840.0 2 1
1170 G 2 1997.0 5523.0 3 1
1171 I 2 1220.0 1760.0 2 1
1172 A 2 1200.0 2256.0 2 1
1173 D 2 1659.0 2818.0 2 1
1174 B 2 1524.0 2793.0 2 1
1175 H 2 1594.0 2776.0 2 1
1176 G 3 2347.0 6233.0 3 1
1177 D 3 1824.0 3605.0 2 1
1178 F 2 2555.0 3889.0 3 1
1179 A 2 3711.0 9738.0 4 1
1180 G 2 1752.0 2770.0 2 1
1181 G 2 1009.0 2357.0 2 1
1182 E 2 1442.0 1840.0 1 1
1183 H 3 1794.0 3600.0 2 1
1184 G 3 2994.0 9733.0 4 1
1185 I 2 1573.0 2767.0 2 1
1186 I 2 1383.0 2632.0 2 1
1187 D 2 1411.0 2705.0 2 1
1188 H 2 3981.0 9728.0 4 1
1189 C 2 3088.0 7877.0 4 1
1190 E 2 1708.0 2688.0 2 1
1191 G 5 1988.0 3591.0 2 1
1192 D 2 1960.0 3904.0 3 1
1193 G 5 2717.0 6226.0 3 1
1194 D 2 2356.0 5277.0 3 1
1195 G 2 1406.0 2687.0 2 1
1196 C 3 1891.0 3575.0 2 1
1197 G 2 2193.0 4919.0 3 1
1198 I 5 1514.0 1760.0 2 1
1199 I 2 3444.0 7343.0 4 1
1200 C 2 1841.0 4767.0 3 1
1201 D 2 1880.0 4835.0 3 1
1202 C 2 2567.0 6185.0 3 1
1203 D 2 2352.0 4754.0 3 1
1204 D 2 3198.0 9656.0 4 1
1205 G 2 2343.0 4910.0 3 1
1206 I 3 1650.0 3571.0 2 1
1207 J 3 1857.0 3565.0 2 1
1208 J 2 1533.0 2677.0 2 1
1209 A 3 1840.0 3560.0 2 1
1210 G 2 1563.0 2603.0 2 1
1211 C 5 1152.0 1840.0 2 1
1212 C 2 2258.0 4703.0 3 1
1213 H 2 3449.0 7271.0 4 1
1214 D 2 1719.0 2603.0 2 1
1215 G 2 1433.0 2603.0 2 1
1216 E 3 1609.0 3386.0 2 1
1217 J 2 1319.0 2080.0 2 1
1218 G 3 2253.0 6137.0 3 1
1219 A 2 733.0 2074.0 2 1
1220 C 3 2736.0 6034.0 3 1
1221 D 5 1598.0 3530.0 2 1
1222 G 4 1505.0 3523.0 2 1
1223 H 2 1064.0 2217.0 2 1
1224 C 0 1574.0 1840.0 2 1
1225 E 2 2043.0 3359.0 3 1
1226 C 5 1585.0 2004.0 3 1
1227 A 2 2479.0 5995.0 3 1
1228 J 2 1415.0 2432.0 2 1
1229 G 2 3556.0 9587.0 4 1
1230 I 4 1766.0 3511.0 2 1
1231 B 2 2274.0 4674.0 3 1
1232 E 2 1046.0 2340.0 2 1
1233 H 4 1523.0 3508.0 2 1
1234 C 4 3440.0 9520.0 4 1
1235 J 2 1464.0 2241.0 2 1
1236 I 0 1883.0 3501.0 2 1
1237 J 2 1732.0 2476.0 2 1
1238 A 2 1679.0 3023.0 3 1
1239 I 4 1415.0 3336.0 2 1
1240 E 2 1470.0 2584.0 2 1
1241 B 0 2213.0 3896.0 3 1
1242 I 2 1306.0 1760.0 1 1
1243 G 2 2219.0 4623.0 3 1
1244 A 2 1798.0 4486.0 3 1
1245 C 2 1166.0 2463.0 2 1
1246 G 2 1166.0 1966.0 2 1
1247 A 2 1406.0 2523.0 2 1
1248 J 3 2341.0 2141.0 2 3
1249 A 5 822.0 3475.0 2 3
1250 F 3 1258.0 3471.0 2 3
1251 A 3 2155.0 2105.0 2 3
1252 F 3 939.0 3456.0 2 3
1253 B 3 483.0 3106.0 2 3
1254 H 3 1700.0 2408.0 3 3
1255 D 3 914.0 3451.0 2 3
1256 F 3 1032.0 2289.0 2 3
1257 B 3 1043.0 5056.0 3 3
1258 B 3 2230.0 2188.0 2 3
1259 J 3 777.0 3430.0 2 3
1260 B 3 897.0 3394.0 2 3
1261 I 0 788.0 3443.0 2 3
1262 J 3 2611.0 2296.0 2 3
1263 E 0 1280.0 5969.0 3 3
1264 A 3 572.0 2893.0 3 3
1265 I 3 1092.0 2979.0 3 3
1266 A 3 2235.0 9259.0 4 3
1267 D 4 2213.0 9470.0 4 3
1268 G 3 821.0 2990.0 2 3
1269 I 4 1936.0 5947.0 3 3
1270 E 3 2129.0 2419.0 2 3
1271 B 5 750.0 3279.0 2 3
1272 I 3 2597.0 9233.0 4 3
1273 G 4 1663.0 5627.0 3 3
1274 F 3 1988.0 5845.0 3 3
1275 C 0 551.0 4904.0 3 3
1276 B 0 3150.0 9442.0 4 3
1277 A 0 974.0 3271.0 2 3
1278 J 3 1900.0 5806.0 3 3
1279 G 3 1066.0 3341.0 2 3
1280 B 3 1028.0 3188.0 2 3
1281 E 3 2412.0 2278.0 2 3
1282 H 4 834.0 3414.0 2 3
1283 F 3 2580.0 2377.0 2 3
1284 J 3 3138.0 9222.0 4 3
1285 G 2 576.0 2377.0 2 3
1286 H 3 2214.0 2314.0 2 3
1287 D 4 625.0 2726.0 1 3
1288 C 3 754.0 3406.0 3 3
1289 G 3 812.0 3311.0 2 3
1290 E 3 1607.0 6776.0 4 3
1291 D 4 1863.0 5860.0 3 3
1292 G 5 1646.0 5600.0 3 3
1293 F 3 600.0 3280.0 2 3
1294 J 0 1005.0 3411.0 2 3
1295 D 3 994.0 3210.0 2 3
1296 H 3 2418.0 8599.0 4 3
1297 J 0 1071.0 3410.0 2 3
1298 H 3 2138.0 8549.0 4 3
1299 G 3 1148.0 3174.0 2 3
1300 D 3 1046.0 3148.0 2 3
1301 I 3 1168.0 2442.0 3 3
1302 F 3 2750.0 8810.0 4 3
1303 B 3 847.0 3631.0 3 3
1304 D 3 1380.0 2876.0 3 3
1305 H 0 973.0 3405.0 2 3
1306 C 4 1397.0 5829.0 3 3
1307 C 3 744.0 2710.0 1 3
1308 I 3 2296.0 1840.0 1 3
1309 G 3 2276.0 1750.0 1 3
1310 A 3 853.0 2873.0 2 3
1311 B 4 950.0 3397.0 2 3
1312 F 3 954.0 3113.0 2 3
1313 G 3 462.0 3045.0 2 3
1314 J 3 2394.0 2066.0 2 3
1315 H 3 558.0 3094.0 2 3
1316 H 3 1528.0 2502.0 4 3
1317 C 3 1030.0 3062.0 2 3
1318 G 3 1712.0 7046.0 4 3
1319 A 3 1170.0 5804.0 3 3
1320 J 3 587.0 3048.0 2 3
1321 H 3 1030.0 3047.0 2 3
1322 J 4 1575.0 5731.0 3 3
1323 D 3 2356.0 1760.0 1 3
1324 B 5 933.0 3230.0 2 3
1325 G 0 880.0 3361.0 2 3
1326 E 0 1483.0 5723.0 3 3
1327 F 3 2043.0 8782.0 4 3
1328 H 3 427.0 2676.0 1 3
1329 E 3 2337.0 2292.0 2 3
1330 G 3 2498.0 2348.0 2 3
1331 J 3 2183.0 2027.0 2 3
1332 E 0 810.0 3358.0 2 3
1333 F 5 450.0 2553.0 1 3
1334 A 3 385.0 2510.0 1 3
1335 C 5 796.0 3206.0 2 3
1336 E 3 2143.0 8564.0 4 3
1337 E 3 869.0 3777.0 3 3
1338 G 3 1328.0 5517.0 3 3
1339 A 4 1824.0 5707.0 3 3
1340 D 0 1007.0 3338.0 2 3
1341 J 3 1136.0 3632.0 3 3
1342 E 0 794.0 2394.0 2 3
1343 B 3 2368.0 2165.0 2 3
1344 A 3 916.0 4978.0 3 3
1345 E 4 913.0 3337.0 2 3
1346 H 3 1018.0 4022.0 3 3
1347 C 3 870.0 3025.0 2 3
1348 F 3 2309.0 8485.0 4 3
1349 B 4 946.0 3318.0 2 3
1350 H 3 605.0 2987.0 2 3
1351 D 3 3104.0 8422.0 4 3
1352 G 5 2261.0 9431.0 4 3
1353 G 3 1479.0 3157.0 4 3
1354 G 0 2329.0 9359.0 4 3
1355 G 0 1628.0 5690.0 3 3
1356 B 3 2334.0 2198.0 2 3
1357 F 0 1888.0 3618.0 3 3
1358 F 3 2362.0 2232.0 1 3
1359 C 3 2528.0 2090.0 2 3
1360 J 0 863.0 3272.0 2 3
1361 A 3 1280.0 2669.0 3 3
1362 J 3 452.0 2695.0 2 3
1363 D 5 860.0 3272.0 2 3
1364 I 3 1979.0 1840.0 1 3
1365 G 4 789.0 3252.0 2 3
1366 A 1 2390.0 4085.0 3 3
1367 E 3 1403.0 5414.0 3 3
1368 C 4 1262.0 5651.0 3 3
1369 E 4 499.0 3093.0 2 3
1370 J 4 988.0 3221.0 2 3
1371 E 4 913.0 3208.0 2 3
1372 C 3 2154.0 2134.0 2 2
1373 E 3 894.0 2974.0 2 2
1374 I 3 2279.0 1760.0 1 2
1375 E 3 2818.0 8355.0 4 2
1376 D 3 815.0 2959.0 2 2
1377 J 5 834.0 2928.0 2 2
1378 I 3 1387.0 5375.0 3 2
1379 D 3 2213.0 2292.0 2 2
1380 H 3 861.0 3572.0 3 2
1381 E 3 1456.0 7954.0 4 2
1382 F 5 2073.0 9167.0 4 2
1383 J 5 762.0 3206.0 2 2
1384 F 3 2317.0 2231.0 2 2
1385 H 3 679.0 2952.0 2 2
1386 F 3 521.0 2942.0 2 2
1387 J 0 973.0 3063.0 2 2
1388 G 3 754.0 2765.0 2 2
1389 D 3 1439.0 4965.0 3 2
1390 J 4 828.0 3202.0 2 2
