agent_id agent_interest location_of_home available_balance monthly_income education_level family_size
703 A 1 562.0 3399.0 2 3
704 J 1 2446.0 2316.0 2 3
705 D 1 526.0 2223.0 2 3
706 D 2 2082.0 8884.0 3 3
707 C 5 1185.0 5129.0 2 3
708 D 5 1467.0 5126.0 2 3
709 J 1 2052.0 1840.0 2 3
710 J 1 1994.0 2140.0 1 3
711 E 5 1319.0 5126.0 2 3
712 B 1 2141.0 8682.0 3 3
713 A 1 3183.0 10491.0 4 3
714 F 1 1197.0 5008.0 2 3
715 J 1 2178.0 2050.0 2 3
716 E 1 1382.0 4947.0 2 3
717 G 5 736.0 3857.0 1 3
718 I 1 2222.0 8659.0 3 3
719 E 5 1072.0 5119.0 2 3
720 A 3 1386.0 5106.0 2 3
721 G 1 1302.0 4849.0 2 3
722 A 1 877.0 2211.0 2 3
723 C 4 2378.0 8776.0 3 3
724 B 4 731.0 3846.0 1 3
725 E 1 1055.0 4780.0 2 3
726 J 5 3418.0 12763.0 4 3
727 D 1 1045.0 4699.0 2 3
728 J 2 1188.0 5098.0 2 3
729 A 1 815.0 4475.0 2 3
730 I 1 2259.0 1990.0 2 3
731 E 2 3574.0 12672.0 4 3
732 C 1 497.0 2398.0 2 3
733 E 2 699.0 3842.0 1 3
734 A 1 614.0 2319.0 2 3
735 D 1 1207.0 3168.0 4 3
736 H 3 555.0 1936.0 1 3
737 E 1 651.0 2419.0 2 3
738 J 2 2067.0 8771.0 3 3
739 A 3 957.0 1936.0 2 3
740 A 1 2427.0 2172.0 2 3
741 E 1 1184.0 4677.0 2 3
742 C 1 1089.0 3252.0 4 3
743 J 1 717.0 4442.0 2 3
744 A 1 1049.0 4640.0 2 3
745 G 2 1455.0 5096.0 2 3
746 G 2 1001.0 3994.0 1 3
747 D 1 2066.0 2180.0 2 3
748 J 1 864.0 7915.0 4 3
749 F 1 1058.0 4629.0 2 3
750 G 5 1951.0 8755.0 3 3
751 A 5 1418.0 5083.0 2 3
752 J 1 574.0 2268.0 2 3
753 J 1 1172.0 4629.0 2 3
754 E 3 2438.0 8615.0 3 3
755 D 1 2063.0 1841.0 2 3
756 E 3 1144.0 5079.0 2 3
757 A 3 1458.0 5066.0 2 3
758 J 3 1341.0 5992.0 4 3
759 I 1 2070.0 2185.0 2 3
760 F 1 1187.0 4617.0 2 3
761 G 1 2197.0 8562.0 3 3
762 D 3 2619.0 12579.0 4 3
763 G 1 655.0 3307.0 3 3
764 F 1 1023.0 4406.0 2 3
765 A 1 325.0 2290.0 1 3
766 E 1 2315.0 8111.0 3 3
767 J 3 2217.0 8612.0 3 3
768 G 3 1019.0 3786.0 1 3
769 J 3 2734.0 12562.0 4 3
770 H 1 1112.0 4293.0 2 3
771 G 3 1006.0 5056.0 2 3
772 H 1 669.0 4094.0 2 3
773 C 2 3704.0 12528.0 4 3
774 G 1 1158.0 4414.0 2 3
775 D 2 2104.0 8598.0 3 3
776 E 1 1301.0 4337.0 2 3
777 E 1 1868.0 8108.0 3 3
778 D 1 541.0 6088.0 3 3
779 E 2 2325.0 8550.0 3 3
780 H 1 1124.0 3398.0 3 3
781 H 1 701.0 2540.0 2 3
782 J 1 1133.0 4295.0 2 3
783 C 1 1126.0 4259.0 2 3
784 E 2 1791.0 8525.0 3 3
785 B 4 793.0 3773.0 1 3
786 A 1 1983.0 2017.0 1 3
787 A 1 855.0 4251.0 2 3
788 E 4 1300.0 5052.0 2 3
789 I 1 1807.0 3691.0 4 3
790 A 0 340.0 3271.0 2 3
791 A 1 959.0 4248.0 2 3
792 G 1 573.0 3550.0 1 3
793 C 2 2239.0 8406.0 3 3
794 F 1 1268.0 4243.0 2 3
795 I 1 745.0 3668.0 1 3
796 J 1 748.0 3372.0 1 3
797 A 1 2104.0 9956.0 4 3
798 D 2 1970.0 8367.0 3 3
799 G 1 2261.0 1795.0 1 3
800 J 1 2424.0 2349.0 2 3
801 J 1 2656.0 9952.0 4 3
802 H 1 1063.0 7369.0 4 3
803 B 1 2501.0 1840.0 2 3
804 A 1 786.0 3961.0 2 3
805 C 1 2147.0 2230.0 2 3
806 B 2 1362.0 5039.0 2 3
807 A 1 -359.0 2506.0 2 3
808 A 2 1257.0 5038.0 2 3
809 G 1 803.0 5619.0 3 3
810 D 2 1437.0 5036.0 2 3
811 J 1 2273.0 8094.0 3 3
812 H 2 2005.0 8362.0 3 3
813 A 1 2319.0 2298.0 2 3
814 J 1 1224.0 4238.0 2 3
815 C 1 997.0 4226.0 2 3
816 I 1 775.0 5263.0 3 3
817 F 5 1931.0 8355.0 3 3
818 G 1 2489.0 2143.0 2 3
819 F 1 939.0 4164.0 2 3
820 C 5 1983.0 8309.0 3 3
821 D 1 725.0 2963.0 2 3
822 I 5 1081.0 5020.0 2 3
823 H 5 786.0 4783.0 2 3
824 C 1 2496.0 2155.0 2 3
825 G 1 2154.0 2409.0 2 3
826 D 1 1252.0 4137.0 2 3
827 J 1 837.0 4378.0 3 3
828 J 5 1030.0 3888.0 1 3
829 G 5 875.0 3715.0 1 3
830 J 5 2439.0 7914.0 3 3
831 A 5 1823.0 8216.0 3 3
832 E 1 973.0 4116.0 2 3
833 J 1 2018.0 2044.0 1 3
834 J 1 2371.0 2341.0 2 3
835 H 3 827.0 2029.0 1 3
836 J 2 2296.0 8208.0 3 3
837 J 1 1113.0 4100.0 2 3
838 E 2 1307.0 4996.0 2 3
839 J 1 1394.0 3422.0 4 3
840 B 3 877.0 4551.0 2 3
841 A 1 2036.0 1984.0 1 3
842 I 4 1446.0 4954.0 2 3
843 J 1 1973.0 1920.0 1 3
844 C 4 2111.0 8203.0 3 3
845 G 1 801.0 3358.0 1 3
846 I 1 2227.0 2271.0 2 3
847 J 1 827.0 4083.0 2 3
848 F 1 969.0 4077.0 2 3
849 E 1 1526.0 8033.0 4 3
850 D 1 2516.0 9883.0 4 3
851 C 1 891.0 3281.0 1 3
852 G 1 811.0 4061.0 2 3
853 F 4 2603.0 12430.0 4 3
854 G 1 979.0 4038.0 2 3
855 J 1 2085.0 2442.0 2 3
856 B 4 1250.0 4942.0 2 3
857 F 2 1507.0 3704.0 3 3
858 J 1 828.0 3338.0 1 3
859 H 1 2177.0 7929.0 3 3
860 B 4 685.0 3693.0 1 3
861 I 1 962.0 2237.0 2 3
862 G 1 730.0 2609.0 2 3
863 E 1 2173.0 2047.0 1 3
864 F 1 398.0 2830.0 1 2
865 H 1 2647.0 9879.0 4 2
866 C 1 2131.0 1680.0 2 2
867 J 3 884.0 2264.0 2 2
868 D 1 1209.0 2919.0 3 2
869 J 1 1947.0 7829.0 3 2
870 C 2 2892.0 12429.0 4 2
871 J 1 1116.0 4035.0 2 2
872 D 3 986.0 2203.0 2 2
873 A 1 1808.0 7808.0 3 2
874 A 1 986.0 4026.0 2 2
875 H 2 2025.0 8199.0 3 2
876 E 1 3449.0 9813.0 4 2
877 J 2 2325.0 8178.0 3 2
878 F 5 1952.0 8156.0 3 2
879 D 1 1890.0 7699.0 3 2
880 C 1 1355.0 3981.0 2 2
881 A 2 2146.0 8149.0 3 2
882 D 2 3328.0 12410.0 4 2
883 G 1 2908.0 9776.0 4 2
884 G 1 862.0 3271.0 1 2
885 I 1 2214.0 7555.0 3 2
886 G 1 1700.0 7087.0 3 2
887 E 1 741.0 3300.0 2 2
888 I 1 1011.0 3124.0 1 2
889 F 1 1055.0 3970.0 2 2
890 B 1 1173.0 3963.0 2 2
891 C 1 3418.0 9292.0 4 2
892 D 1 1297.0 3918.0 2 2
893 H 1 499.0 6747.0 3 2
894 F 0 1984.0 3773.0 3 2
895 I 1 1794.0 7342.0 3 2
896 B 1 967.0 3898.0 2 2
897 B 1 1168.0 3895.0 2 2
898 A 1 2251.0 2308.0 2 2
899 D 1 389.0 3079.0 2 2
900 G 1 530.0 2926.0 1 2
901 G 1 2441.0 1840.0 2 2
902 H 1 997.0 3881.0 2 2
903 F 1 167.0 3348.0 2 2
904 I 1 1303.0 3855.0 2 2
905 J 1 842.0 3801.0 2 2
906 D 0 654.0 2633.0 1 2
907 E 1 1258.0 3773.0 2 2
908 D 1 1048.0 3752.0 2 2
909 H 5 1332.0 4939.0 2 2
910 I 1 841.0 3748.0 2 2
911 J 4 1152.0 3852.0 1 2
912 A 1 1160.0 3747.0 2 2
913 J 1 2158.0 7319.0 3 2
914 A 1 1613.0 2330.0 3 2
915 F 4 1523.0 4937.0 2 2
916 H 1 2523.0 2151.0 2 2
917 H 1 2194.0 2248.0 2 2
918 A 4 1536.0 4925.0 2 2
919 E 1 1001.0 4564.0 3 2
920 J 1 1048.0 3734.0 2 2
921 B 5 966.0 3711.0 1 2
922 D 4 2941.0 12399.0 4 2
923 B 1 1740.0 6876.0 3 2
924 G 1 1041.0 2350.0 2 2
925 F 4 1169.0 4923.0 2 2
926 E 5 1491.0 4905.0 2 2
927 C 1 964.0 3729.0 2 2
928 C 5 750.0 3385.0 1 2
929 E 4 1121.0 4901.0 2 2
930 D 1 2279.0 1840.0 2 2
931 J 4 1244.0 4892.0 2 2
932 C 1 1343.0 8661.0 4 2
933 H 1 809.0 2916.0 1 2
934 H 0 742.0 3773.0 3 2
935 G 1 506.0 2772.0 1 2
936 A 0 1031.0 2322.0 2 2
937 A 5 851.0 3478.0 1 2
938 E 1 3004.0 9269.0 4 2
939 A 5 1302.0 4880.0 2 2
940 A 5 1203.0 4870.0 2 2
941 D 1 1487.0 6789.0 3 2
942 G 1 697.0 2508.0 2 2
943 I 1 867.0 6096.0 3 2
944 H 1 856.0 3717.0 2 2
945 D 1 967.0 2379.0 2 2
946 G 5 1540.0 4866.0 2 2
947 I 1 2380.0 2298.0 4 2
948 E 2 1209.0 3405.0 1 2
949 D 2 1494.0 4863.0 2 2
950 G 1 335.0 3503.0 2 2
951 E 2 1423.0 4862.0 2 2
952 C 1 804.0 2800.0 1 2
953 E 1 621.0 4789.0 3 2
954 B 1 3249.0 9078.0 4 2
955 I 1 1152.0 3690.0 2 2
956 G 1 1384.0 6642.0 3 2
957 J 1 878.0 3681.0 2 2
958 B 1 897.0 3673.0 2 2
959 C 0 554.0 3019.0 2 2
960 A 1 761.0 2996.0 2 2
961 E 1 1089.0 3641.0 2 2
962 J 2 2430.0 8076.0 3 2
963 D 1 1386.0 2244.0 3 2
964 J 2 1373.0 4860.0 2 2
965 B 1 1657.0 6376.0 3 2
966 H 1 245.0 3082.0 2 2
967 E 1 1672.0 6710.0 4 2
968 J 1 989.0 3606.0 2 2
969 C 1 2196.0 2161.0 2 2
970 B 2 2645.0 12150.0 4 2
971 G 1 949.0 3602.0 2 2
972 A 1 1100.0 3579.0 2 2
973 C 1 2322.0 2372.0 2 2
974 D 1 716.0 2345.0 2 2
975 B 2 1988.0 8032.0 3 2
976 F 1 2056.0 6359.0 3 2
977 C 2 1314.0 4857.0 2 2
978 H 1 993.0 3571.0 2 2
979 C 1 912.0 3566.0 2 2
980 E 1 701.0 2512.0 2 2
981 C 2 1263.0 4834.0 2 2
982 C 1 1157.0 3544.0 2 2
983 C 1 2530.0 2163.0 2 2
984 D 5 1254.0 4826.0 2 2
985 I 1 2189.0 5953.0 3 2
986 F 1 2796.0 9015.0 4 2
987 D 4 1571.0 4614.0 2 2
988 G 3 1125.0 4810.0 2 2
989 J 1 2625.0 2378.0 2 2
990 G 3 2912.0 12025.0 4 2
991 B 1 1787.0 6294.0 3 2
992 E 3 1468.0 4809.0 2 2
993 J 1 1210.0 3542.0 2 2
994 A 0 607.0 2166.0 1 2
995 A 1 879.0 3503.0 2 2
996 F 1 2276.0 2126.0 2 2
997 I 1 1114.0 3478.0 2 2
998 B 1 748.0 3437.0 2 2
999 A 1 716.0 3433.0 2 2
1000 C 1 535.0 2708.0 1 2
1001 H 3 3515.0 12009.0 4 2
1002 I 3 3372.0 11959.0 4 2
1003 F 3 1345.0 4807.0 2 2
1004 D 1 735.0 6182.0 4 2
1005 I 1 681.0 3780.0 3 2
1006 I 3 1087.0 4804.0 2 2
1007 H 1 1528.0 7612.0 4 2
1008 D 1 2392.0 2131.0 2 2
1009 G 1 603.0 2435.0 1 2
1010 E 1 938.0 3415.0 2 2
1011 H 5 1475.0 4794.0 2 2
1012 B 1 968.0 3450.0 3 2
1013 I 1 918.0 2783.0 2 2
1014 D 1 695.0 2696.0 1 2
1015 A 5 2624.0 11957.0 4 2
1016 E 4 1238.0 2058.0 2 2
1017 B 1 2379.0 2164.0 2 2
1018 F 1 1073.0 3411.0 2 2
1019 C 2 1354.0 4787.0 2 2
1020 H 1 2012.0 6232.0 3 2
1021 D 2 1905.0 8008.0 3 2
1022 E 1 2480.0 2151.0 2 2
1023 D 2 1129.0 4780.0 2 2
1024 E 1 711.0 3939.0 3 2
1025 H 1 839.0 2811.0 2 2
1026 B 1 685.0 2801.0 1 2
1027 C 1 1133.0 3411.0 2 2
1028 B 1 818.0 2498.0 2 2
1029 D 1 989.0 3114.0 2 2
1030 H 3 758.0 2268.0 2 2
1031 G 1 2359.0 8913.0 4 2
1032 G 1 1228.0 2932.0 3 2
1033 F 1 812.0 3404.0 2 2
1034 D 2 1087.0 4778.0 2 2
1035 G 1 862.0 3402.0 2 2
1036 E 1 588.0 2523.0 2 2
1037 G 1 801.0 2796.0 1 2
1038 F 1 2128.0 1992.0 1 2
1039 I 4 923.0 3477.0 1 2
1040 B 1 709.0 3400.0 2 2
1041 D 2 1986.0 8002.0 3 2
1042 E 2 1437.0 4777.0 2 2
1043 I 1 653.0 3063.0 2 2
1044 D 1 986.0 3346.0 2 2
1045 G 1 721.0 2740.0 1 2
1046 J 1 1999.0 6195.0 3 2
1047 G 1 1179.0 4371.0 4 2
1048 C 1 2079.0 6175.0 3 2
1049 E 2 1116.0 3455.0 1 2
1050 E 1 1067.0 3339.0 2 2
1051 H 2 2723.0 11917.0 4 2
1052 D 1 680.0 2912.0 2 2
1053 F 2 2077.0 7960.0 3 2
1054 J 1 818.0 4077.0 3 2
1055 B 1 2061.0 1840.0 2 2
1056 H 1 2094.0 8863.0 4 2
1057 C 1 1292.0 6158.0 3 2
1058 A 1 692.0 2647.0 2 2
1059 I 1 667.0 3332.0 2 2
1060 B 1 767.0 3328.0 2 2
1061 C 1 1128.0 2602.0 3 2
1062 J 4 1874.0 2078.0 4 2
1063 G 1 1063.0 8287.0 4 2
1064 C 2 1924.0 7951.0 3 2
1065 F 2 989.0 3400.0 1 2
1066 B 1 1796.0 6157.0 3 2
1067 D 1 720.0 4501.0 3 2
1068 E 2 1926.0 7901.0 3 2
1069 D 4 2336.0 7894.0 3 2
1070 G 0 385.0 2913.0 2 2
1071 A 1 2145.0 1935.0 1 2
1072 F 1 2155.0 2147.0 1 2
1073 E 1 2078.0 8797.0 4 2
1074 C 1 2234.0 2147.0 1 2
1075 J 1 2293.0 8658.0 4 2
1076 C 3 1118.0 2301.0 2 2
1077 I 3 600.0 2174.0 2 2
1078 F 4 1259.0 4765.0 2 2
1079 C 4 560.0 3086.0 1 2
1080 F 1 389.0 3266.0 2 2
1081 A 4 2465.0 11743.0 4 2
1082 E 1 778.0 3166.0 2 2
1083 H 1 947.0 3300.0 2 2
1084 D 1 2902.0 8647.0 4 2
1085 E 1 395.0 3622.0 3 2
1086 I 1 1505.0 6086.0 3 2
1087 C 2 1529.0 4543.0 2 2
1088 F 5 1670.0 7816.0 3 2
1089 E 5 809.0 3339.0 1 2
1090 J 1 2616.0 8391.0 4 2
1091 H 5 2760.0 11711.0 4 2
1092 J 1 1283.0 3070.0 3 2
1093 G 5 3274.0 11660.0 4 2
1094 C 1 783.0 6150.0 4 2
1095 C 1 1780.0 6082.0 3 2
1096 C 1 2848.0 8111.0 4 2
1097 F 5 1052.0 4748.0 2 2
1098 J 5 879.0 3184.0 1 2
1099 A 5 2404.0 7747.0 3 2
1100 C 4 1243.0 4727.0 2 2
1101 G 4 507.0 2975.0 1 2
1102 F 0 1293.0 2433.0 3 2
1103 A 1 699.0 3296.0 2 2
1104 E 1 2364.0 2297.0 2 2
1105 C 1 2403.0 2321.0 2 2
1106 H 2 1172.0 4720.0 2 2
1107 A 1 725.0 3287.0 2 2
1108 C 0 725.0 2379.0 2 2
1109 F 3 3967.0 11598.0 4 1
1110 D 3 1775.0 3256.0 1 1
1111 I 1 1538.0 2541.0 2 1
1112 A 1 3441.0 11532.0 4 1
1113 B 1 2811.0 6069.0 3 1
1114 I 1 1915.0 3280.0 2 1
1115 C 1 3473.0 7893.0 4 1
1116 B 3 1797.0 4712.0 2 1
1117 G 1 3277.0 7457.0 4 1
1118 H 1 2640.0 6061.0 3 1
1119 E 1 1762.0 4695.0 2 1
1120 A 1 1738.0 3134.0 2 1
1121 D 1 1750.0 4692.0 2 1
1122 J 1 1844.0 4472.0 2 1
1123 C 1 1233.0 2585.0 1 1
1124 E 2 2749.0 7687.0 3 1
1125 H 1 1291.0 1931.0 2 1
1126 E 5 2434.0 7655.0 3 1
1127 E 1 804.0 1760.0 1 1
1128 I 5 2138.0 4673.0 2 1
1129 A 5 1585.0 3248.0 1 1
1130 C 1 3686.0 7787.0 4 1
1131 F 1 1489.0 3215.0 3 1
1132 G 1 1838.0 3746.0 3 1
1133 C 1 946.0 1840.0 1 1
1134 A 1 3038.0 7728.0 4 1
1135 G 1 1819.0 3264.0 2 1
1136 J 1 1551.0 3118.0 2 1
1137 B 1 1273.0 2266.0 1 1
1138 I 5 2108.0 4672.0 2 1
1139 D 1 1751.0 3245.0 2 1
1140 G 1 2242.0 5973.0 3 1
1141 D 1 2688.0 7725.0 4 1
1142 I 5 1615.0 3106.0 1 1
1143 E 1 3276.0 7499.0 4 1
1144 A 1 2115.0 5341.0 3 1
1145 E 1 2086.0 4140.0 3 1
1146 A 1 1377.0 2937.0 3 1
1147 A 1 1299.0 1760.0 2 1
1148 I 1 2165.0 4671.0 2 1
1149 G 1 947.0 1840.0 2 1
1150 B 1 2061.0 4661.0 2 1
1151 H 1 3585.0 11315.0 4 1
1152 H 1 1999.0 3575.0 4 1
1153 G 1 2540.0 5844.0 3 1
1154 G 1 1668.0 1840.0 2 1
1155 H 1 1218.0 2561.0 1 1
1156 D 1 2772.0 5777.0 3 1
1157 I 1 1621.0 3223.0 1 1
1158 E 1 1779.0 3215.0 1 1
1159 J 5 1796.0 4657.0 2 1
1160 I 1 1364.0 2365.0 2 1
1161 J 1 1280.0 2962.0 2 1
1162 E 1 1460.0 2778.0 2 1
1163 A 5 2039.0 4445.0 2 1
1164 E 4 1894.0 4443.0 2 1
1165 A 5 3806.0 11249.0 4 1
1166 C 1 1611.0 1840.0 2 1
1167 H 1 1944.0 3201.0 2 1
1168 G 1 1879.0 3196.0 2 1
1169 H 1 1757.0 3189.0 2 1
1170 D 5 2679.0 7630.0 3 1
1171 B 5 1799.0 4636.0 2 1
1172 I 1 1824.0 1840.0 4 1
1173 H 1 1953.0 3168.0 2 1
1174 E 1 1186.0 2031.0 1 1
1175 A 5 2085.0 4634.0 2 1
1176 A 1 1758.0 3112.0 2 1
1177 F 1 1569.0 2570.0 2 1
1178 C 1 1272.0 1840.0 2 1
1179 E 3 1759.0 3213.0 1 1
1180 F 1 1318.0 2908.0 3 1
1181 G 1 998.0 2029.0 2 1
1182 A 1 1068.0 1840.0 2 1
1183 I 1 1478.0 2646.0 1 1
1184 B 3 2115.0 4615.0 2 1
1185 C 0 2561.0 2544.0 4 1
1186 E 1 2553.0 5728.0 3 1
1187 J 3 1668.0 4615.0 2 1
1188 B 1 1831.0 3107.0 2 1
1189 C 1 2502.0 4941.0 3 1
1190 D 1 1527.0 3058.0 2 1
1191 D 1 3004.0 11245.0 4 1
1192 J 1 1525.0 2783.0 2 1
1193 B 1 1860.0 3044.0 2 1
1194 F 1 2623.0 5709.0 3 1
1195 E 1 1793.0 4614.0 2 1
1196 E 4 1811.0 4608.0 2 1
1197 G 4 2052.0 4598.0 2 1
1198 F 4 1904.0 4590.0 2 1
1199 C 1 1672.0 3028.0 2 1
1200 I 2 1616.0 4176.0 2 1
1201 F 1 3031.0 7600.0 4 1
1202 D 1 2876.0 5700.0 3 1
1203 D 2 2276.0 7614.0 3 1
1204 D 2 2875.0 7612.0 3 1
1205 H 1 1603.0 3025.0 2 1
1206 E 2 2468.0 7608.0 3 1
1207 H 1 1381.0 2060.0 2 1
1208 G 2 3238.0 11170.0 4 1
1209 J 1 994.0 2507.0 2 1
1210 F 1 1348.0 3936.0 3 1
1211 C 1 1739.0 4219.0 4 1
1212 H 2 2385.0 7600.0 3 1
1213 E 2 3565.0 11137.0 4 1
1214 C 5 4056.0 10998.0 4 1
1215 H 0 1362.0 2323.0 3 1
1216 C 1 1785.0 3019.0 2 1
1217 J 1 3811.0 7072.0 4 1
1218 B 1 3737.0 7529.0 4 1
1219 B 1 1088.0 2083.0 2 1
1220 G 1 1465.0 3202.0 1 1
1221 D 1 2318.0 5624.0 3 1
1222 D 1 1832.0 2999.0 2 1
1223 D 1 2010.0 4573.0 2 1
1224 I 1 962.0 1840.0 2 1
1225 J 1 2098.0 5593.0 3 1
1226 E 1 1141.0 1840.0 2 1
1227 D 2 3573.0 10963.0 4 1
1228 C 1 3678.0 7397.0 4 1
1229 J 1 3047.0 7516.0 4 1
1230 C 1 1723.0 4563.0 2 1
1231 E 1 2705.0 7488.0 4 1
1232 B 1 1498.0 2982.0 2 1
1233 E 1 2370.0 7586.0 3 1
1234 C 1 1886.0 3611.0 3 1
1235 C 1 1497.0 2980.0 2 1
1236 E 1 2796.0 5584.0 3 1
1237 I 1 1859.0 2972.0 2 1
1238 F 1 1699.0 2957.0 2 1
1239 G 1 1470.0 1911.0 2 1
1240 C 1 3023.0 7582.0 3 1
1241 A 1 1522.0 2635.0 1 1
1242 D 1 2157.0 4561.0 2 1
1243 B 1 2251.0 7577.0 3 1
1244 C 1 1415.0 2942.0 2 1
1245 G 4 1482.0 3056.0 1 1
1246 C 2 2439.0 7556.0 3 1
1247 J 4 2098.0 4547.0 2 1
1248 C 1 1341.0 1840.0 2 1
1249 E 1 1587.0 2941.0 2 1
1250 E 1 1018.0 1837.0 2 1
1251 C 4 2081.0 4530.0 2 1
1252 D 2 3328.0 10877.0 4 1
1253 F 1 2428.0 4994.0 4 1
1254 I 0 1230.0 1840.0 2 1
1255 E 1 1084.0 2010.0 2 1
1256 J 1 1755.0 4524.0 2 1
1257 F 1 1776.0 2934.0 2 1
1258 G 1 955.0 2041.0 2 1
1259 F 1 1303.0 2634.0 1 1
1260 G 1 3351.0 3315.0 4 1
1261 B 1 3246.0 3714.0 4 1
1262 A 1 2097.0 4513.0 2 1
1263 H 1 1978.0 3192.0 1 1
1264 D 1 1635.0 3190.0 1 1
1265 B 1 1583.0 1840.0 2 1
1266 I 1 2563.0 7533.0 3 1
1267 B 0 915.0 1962.0 2 1
1268 G 1 2271.0 5411.0 3 1
1269 C 1 1397.0 1917.0 2 1
1270 I 1 1769.0 4498.0 2 1
1271 F 1 2315.0 7515.0 3 1
1272 J 1 2449.0 5398.0 3 1
1273 A 2 2795.0 7512.0 3 1
1274 D 2 2116.0 4488.0 2 1
1275 E 1 1458.0 1840.0 2 1
1276 F 2 1617.0 3081.0 1 1
1277 A 1 3118.0 4588.0 4 1
1278 B 2 1925.0 4488.0 2 1
1279 E 1 1852.0 2919.0 2 1
1280 D 1 3647.0 7440.0 4 1
1281 H 2 2581.0 7508.0 3 1
1282 F 2 1482.0 4278.0 2 1
1283 J 1 3019.0 7341.0 4 1
1284 C 1 1397.0 2772.0 2 1
1285 H 1 1122.0 1840.0 2 1
1286 J 1 1193.0 2694.0 2 1
1287 J 1 2243.0 5351.0 3 1
1288 G 1 1126.0 1840.0 2 1
1289 F 1 1718.0 2872.0 2 1
1290 A 1 2071.0 5312.0 3 1
1291 C 2 4046.0 10808.0 4 1
1292 I 1 985.0 2240.0 2 1
1293 F 1 1600.0 2854.0 2 1
1294 F 1 1585.0 2854.0 2 1
1295 D 1 1247.0 2745.0 2 1
1296 B 2 2385.0 7491.0 3 1
1297 H 1 1422.0 2843.0 2 1
1298 E 1 1408.0 1840.0 2 1
1299 C 4 3030.0 7477.0 3 1
1300 H 1 1543.0 2831.0 2 1
1301 D 2 2038.0 4459.0 2 1
1302 I 1 3247.0 4189.0 4 1
1303 A 1 1798.0 4456.0 2 1
1304 A 1 3651.0 7043.0 4 1
1305 I 1 1100.0 1840.0 2 1
1306 G 1 1433.0 1840.0 2 1
1307 H 1 1721.0 4453.0 2 1
1308 I 1 1555.0 2811.0 2 1
1309 G 1 1275.0 2760.0 2 1
1310 F 1 1707.0 2809.0 2 1
1311 F 1 2305.0 5312.0 3 1
1312 G 1 1871.0 4449.0 2 1
1313 A 1 1390.0 2779.0 2 1
1314 A 1 2134.0 2647.0 3 1
1315 J 1 1476.0 2513.0 2 1
1316 B 1 1602.0 2776.0 2 1
1317 I 5 2789.0 7461.0 3 1
1318 D 1 1196.0 2531.0 2 1
1319 J 1 1275.0 1760.0 2 1
1320 D 0 1090.0 2335.0 2 1
1321 F 1 1280.0 2533.0 1 1
1322 F 5 1889.0 4427.0 2 1
1323 D 5 1450.0 4227.0 2 1
1324 B 5 1728.0 4416.0 2 1
1325 F 1 3467.0 5597.0 4 1
1326 A 1 3443.0 4545.0 4 1
1327 J 1 1794.0 4415.0 2 1
1328 H 1 856.0 2305.0 1 1
1329 B 1 1514.0 2755.0 2 1
1330 H 1 2538.0 7448.0 3 1
1331 E 1 950.0 2449.0 2 1
1332 E 2 1134.0 4395.0 2 3
1333 A 2 1042.0 2186.0 3 3
1334 A 2 1168.0 4603.0 3 3
1335 A 2 1193.0 4327.0 2 3
1336 G 2 2306.0 2445.0 2 3
1337 B 5 1200.0 4415.0 2 3
1338 C 2 2022.0 7030.0 3 3
1339 G 2 1252.0 4318.0 2 3
1340 H 2 1916.0 7024.0 3 3
1341 G 2 1272.0 4286.0 2 3
1342 G 2 714.0 2241.0 2 3
1343 F 2 848.0 4197.0 2 3
1344 G 2 1144.0 4172.0 2 3
1345 D 5 1093.0 4409.0 2 3
1346 B 2 902.0 3950.0 2 3
1347 G 2 663.0 2265.0 2 3
1348 H 2 1297.0 4098.0 2 3
1349 F 2 901.0 4087.0 2 3
1350 H 2 1126.0 4079.0 2 3
1351 G 2 2194.0 10655.0 4 3
1352 A 2 1106.0 4025.0 2 3
1353 A 2 2068.0 2014.0 1 3
1354 B 2 2078.0 2177.0 2 3
1355 A 2 849.0 2934.0 1 3
1356 B 5 1061.0 4405.0 2 3
1357 G 4 418.0 2766.0 1 3
1358 I 2 1133.0 4017.0 2 3
1359 J 4 931.0 3016.0 1 3
1360 G 2 2190.0 2153.0 2 3
1361 J 2 616.0 3820.0 2 3
1362 D 4 2037.0 7417.0 3 3
1363 E 2 806.0 3985.0 2 3
1364 B 4 1805.0 7385.0 3 3
1365 F 2 2157.0 6991.0 3 3
1366 H 2 770.0 2798.0 1 3
1367 A 5 949.0 4401.0 2 3
1368 C 4 1157.0 4389.0 2 3
1369 C 2 2277.0 10136.0 4 3
1370 I 2 1028.0 3973.0 2 3
1371 G 2 447.0 3817.0 2 3
1372 G 4 1179.0 7040.0 3 3
1373 H 2 771.0 3973.0 2 3
1374 A 4 837.0 4386.0 2 3
1375 E 2 950.0 7954.0 4 3
1376 A 2 1588.0 4551.0 4 3
1377 D 4 927.0 4376.0 2 3
1378 F 2 3234.0 9525.0 4 3
1379 A 2 3190.0 9348.0 4 3
1380 H 2 986.0 3933.0 2 3
1381 A 2 1066.0 3760.0 2 3
1382 C 2 893.0 3930.0 2 3
1383 G 5 634.0 2443.0 2 3
1384 E 2 291.0 3706.0 2 3
1385 E 2 2070.0 2066.0 2 3
1386 G 2 181.0 3392.0 2 3
1387 C 2 987.0 3916.0 2 3
1388 A 2 1808.0 6982.0 3 3
1389 D 2 1954.0 1840.0 2 3
